Transaction_ID,Transaction_Date,Credit_Card_ID,Transaction_Value,Transaction_Segment
CTID43839694,2016-09-28,6750-4821-2334-9977,16798,SEG12
CTID50352293,2016-05-23,8214-9590-3044-1216,24499,SEG23
CTID32485123,2016-11-25,1909-6288-2284-5317,28835,SEG23
CTID65048154,2016-03-05,6540-2862-2962-5109,42043,SEG18
CTID68021665,2016-04-30,4265-2692-1676-5635,18031,SEG22
CTID92172700,2016-09-25,2949-1972-1300-6680,42378,SEG13
CTID89081053,2016-03-29,2640-5294-8252-8817,26919,SEG11
CTID61667135,2016-11-04,2447-6299-5016-4953,10082,SEG25
CTID44833623,2016-12-25,9604-6821-2861-8084,17092,SEG11
CTID69623410,2016-04-26,4933-8895-6001-8577,4830,SEG22
CTID33287779,2016-04-10,4448-9587-7180-9589,37128,SEG25
CTID44670389,2016-11-03,5786-2204-6101-1373,31391,SEG17
CTID58365640,2016-09-12,3323-8332-7133-7008,43503,SEG12
CTID22298678,2016-06-03,5962-5634-2696-2739,34076,SEG19
CTID63090201,2016-04-15,2595-7800-1142-5225,35339,SEG25
CTID47871386,2016-07-18,8341-5263-4582-7396,48242,SEG25
CTID34541237,2016-08-02,3623-4506-7311-5151,14548,SEG14
CTID35425231,2016-02-11,6272-7021-2748-1471,9801,SEG24
CTID35156065,2016-06-10,5962-5634-2696-2739,31174,SEG20
CTID17907238,2016-10-05,8486-4186-7122-3452,48170,SEG17
CTID21871870,2016-02-22,2219-4852-5937-6242,23278,SEG16
CTID88032033,2016-01-11,9843-6858-7863-1891,17883,SEG12
CTID41099123,2016-10-08,8976-7958-2694-8171,40692,SEG11
CTID75275439,2016-05-16,4959-5036-1379-1303,27347,SEG21
CTID80719462,2016-01-18,4806-6889-9908-7496,3696,SEG17
CTID77456492,2016-07-18,8361-7488-5303-1801,20655,SEG19
CTID44136345,2016-06-30,7633-7985-2079-2990,196,SEG24
CTID23059198,2016-05-02,4803-9564-9708-3189,9263,SEG13
CTID77091550,2016-09-17,4294-8894-4829-7801,42044,SEG24
CTID73191368,2016-11-06,5978-8449-1139-4565,44533,SEG17
CTID35563130,2016-07-02,7586-6475-9618-3909,15276,SEG23
CTID39305413,2016-12-16,7795-9930-1867-6279,14163,SEG17
CTID72233305,2016-03-27,4420-9925-9792-9113,5146,SEG23
CTID92528361,2016-09-04,2046-1892-2379-9050,29720,SEG23
CTID99146511,2016-02-22,2711-5438-4449-9824,13174,SEG11
CTID20584616,2016-04-16,5993-5660-3442-6277,20476,SEG11
CTID29630005,2016-08-20,5864-4475-3659-1440,19879,SEG12
CTID12181524,2016-07-06,8259-5688-7450-9931,31982,SEG18
CTID64622700,2016-06-30,5805-3882-2982-9418,28182,SEG18
CTID23258877,2016-05-11,4703-4800-3443-6825,8092,SEG12
CTID82376212,2016-11-21,3623-4506-7311-5151,39656,SEG13
CTID11908509,2016-10-01,5254-4916-6547-4795,17076,SEG24
CTID56244161,2016-12-09,4375-1627-3683-5900,40731,SEG12
CTID86073159,2016-04-21,9540-8558-5897-5046,22618,SEG19
CTID50331648,2016-06-06,8481-9097-2828-9363,47589,SEG14
CTID28532412,2016-09-30,3969-9181-6385-4422,47719,SEG16
CTID56479493,2016-04-17,1519-5130-5810-8539,48034,SEG15
CTID95029274,2016-12-13,4203-2936-4855-8802,34231,SEG25
CTID87152150,2016-12-24,1449-4529-1480-3546,37698,SEG21
CTID12401596,2016-02-11,3922-3698-6304-1975,24083,SEG22
CTID32773157,2016-05-02,9458-1130-5333-6475,19435,SEG24
CTID75174510,2016-10-17,7586-6475-9618-3909,16994,SEG13
CTID61644981,2016-09-07,8228-6661-8736-2838,20006,SEG25
CTID91383887,2016-10-14,6239-8641-8524-9441,49751,SEG17
CTID55558213,2016-10-26,4661-5769-5059-2114,42025,SEG18
CTID96222808,2016-02-26,3114-9778-2542-3154,20409,SEG12
CTID32788747,2016-09-19,7290-4771-9163-1291,37127,SEG14
CTID32899512,2016-11-25,5811-4353-3490-5513,42390,SEG21
CTID28520670,2016-09-16,6025-2610-4001-6680,48543,SEG11
CTID95444033,2016-10-14,3620-5235-2101-3391,19082,SEG12
CTID71072564,2016-04-16,9369-6196-2597-1730,31692,SEG20
CTID61812031,2016-07-07,5010-4875-7956-3628,42975,SEG17
CTID46953311,2016-09-26,2264-2870-6785-2725,45233,SEG21
CTID80935610,2016-05-12,8078-7413-3861-2246,32105,SEG11
CTID31918978,2016-07-11,9302-6470-7735-6371,46559,SEG19
CTID89116257,2016-06-04,2949-1972-1300-6680,15488,SEG22
CTID95737480,2016-08-29,5814-6146-3149-1775,46495,SEG15
CTID84862419,2016-01-21,9302-6470-7735-6371,42192,SEG17
CTID39687276,2016-08-03,4663-3168-7059-6778,11164,SEG12
CTID65250423,2016-04-20,3623-4506-7311-5151,22442,SEG18
CTID75620898,2016-06-17,2570-5181-2062-7588,42082,SEG18
CTID22151685,2016-07-09,8249-2687-5339-2078,14523,SEG15
CTID24477929,2016-09-06,5010-4875-7956-3628,38917,SEG18
CTID51378118,2016-04-23,3620-5235-2101-3391,33606,SEG14
CTID70456019,2016-06-13,9635-4234-8168-7095,13940,SEG11
CTID97997603,2016-04-27,1629-9566-3285-2123,32150,SEG19
CTID47692119,2016-02-24,9991-4727-7710-2269,11919,SEG11
CTID38035805,2016-02-01,4203-1225-4528-2939,46485,SEG25
CTID19999468,2016-03-04,1749-4777-2532-7766,11189,SEG25
CTID91537050,2016-11-02,8031-9022-9952-9605,33305,SEG16
CTID11300399,2016-04-11,5747-7372-2770-2325,44346,SEG23
CTID70303716,2016-04-26,7966-2894-6066-2530,22878,SEG13
CTID47795186,2016-09-23,6893-1438-6516-3207,29693,SEG24
CTID43440981,2016-07-02,2944-6929-3608-9991,34217,SEG21
CTID93261308,2016-01-07,5960-5753-3689-8262,1970,SEG23
CTID19713443,2016-10-18,4843-3880-6792-2259,13755,SEG16
CTID46724924,2016-02-15,7665-2468-6158-3511,16568,SEG25
CTID76277194,2016-03-23,8794-7936-2566-9238,41569,SEG19
CTID69508977,2016-02-25,6075-5795-3555-1281,14130,SEG20
CTID52407281,2016-06-21,3168-6552-9936-1500,24432,SEG23
CTID71852776,2016-04-04,1652-7516-1273-1992,6171,SEG22
CTID48414853,2016-11-06,3748-8048-5227-8162,43856,SEG20
CTID29343531,2016-03-01,5747-7372-2770-2325,43645,SEG19
CTID13246913,2016-06-17,7665-2468-6158-3511,25491,SEG23
CTID37309143,2016-06-10,9604-6821-2861-8084,16438,SEG13
CTID34457695,2016-06-03,4663-3168-7059-6778,5152,SEG23
CTID19038309,2016-04-07,9627-1907-4419-6606,18928,SEG11
CTID77229722,2016-11-19,9779-2601-5260-2896,20183,SEG19
CTID96740344,2016-08-31,3414-4178-9784-9954,20894,SEG13
CTID43710262,2016-09-30,9162-3465-6654-4891,30645,SEG22
CTID84650296,2016-05-25,7586-6475-9618-3909,35327,SEG12
CTID26467241,2016-11-24,7752-7762-8832-3142,21059,SEG23
CTID11917133,2016-12-11,3969-9181-6385-4422,25915,SEG23
CTID35514651,2016-08-29,2911-7555-3093-9231,9180,SEG15
CTID89507844,2016-12-07,1113-9175-3253-8426,35568,SEG20
CTID12095650,2016-12-13,6319-3749-2944-6015,2454,SEG12
CTID51720520,2016-04-19,2595-8621-2855-9119,24921,SEG12
CTID90345308,2016-01-13,4314-6417-5269-5130,26769,SEG15
CTID13032577,2016-11-08,4294-8894-4829-7801,33881,SEG13
CTID98173088,2016-06-10,6071-3874-2856-8755,13013,SEG23
CTID15150280,2016-04-29,5786-9833-8038-2159,27685,SEG12
CTID62428200,2016-06-28,9933-8699-5268-4345,20266,SEG14
CTID97066014,2016-04-05,4803-9564-9708-3189,37850,SEG19
CTID39257707,2016-08-30,9635-4234-8168-7095,1341,SEG14
CTID38093239,2016-07-20,7141-7294-3956-4408,14669,SEG14
CTID87061201,2016-07-31,5283-6135-5709-4452,13347,SEG17
CTID74359708,2016-04-06,7697-2274-6431-6408,8630,SEG20
CTID21867583,2016-08-30,4220-2591-3295-3300,11216,SEG18
CTID82682546,2016-08-21,5556-4557-4566-1540,6801,SEG18
CTID80445307,2016-05-10,9302-6470-7735-6371,36803,SEG22
CTID95565130,2016-06-26,7583-5046-7750-5578,17458,SEG15
CTID38269446,2016-01-27,5145-7864-6575-8768,43999,SEG16
CTID24226666,2016-10-28,6286-3397-5051-8445,2275,SEG18
CTID27677978,2016-09-02,5349-1963-8417-8327,18515,SEG25
CTID26154805,2016-10-13,7306-7457-8875-3211,46698,SEG18
CTID43509753,2016-10-22,4040-7464-4000-3447,40109,SEG23
CTID40427723,2016-04-28,5592-8244-5701-5100,21750,SEG23
CTID45641899,2016-06-13,8904-2491-3727-6958,21893,SEG24
CTID28239205,2016-06-06,2463-9055-1240-3878,5125,SEG13
CTID92697501,2016-09-27,4354-1258-5178-5618,14119,SEG12
CTID60712799,2016-07-27,6765-2732-8888-1318,7616,SEG21
CTID43268962,2016-06-22,4819-6940-5506-8061,35579,SEG15
CTID65728991,2016-03-09,6085-9783-3284-2783,7037,SEG17
CTID63478090,2016-12-30,8228-6661-8736-2838,5020,SEG16
CTID39528932,2016-09-24,6319-3749-2944-6015,23548,SEG13
CTID18171189,2016-09-25,1947-8602-1695-7503,41546,SEG24
CTID38964355,2016-08-17,4040-7464-4000-3447,36346,SEG23
CTID11662333,2016-06-26,3594-2190-6052-1265,38212,SEG17
CTID44072878,2016-11-23,7908-8365-2086-2481,2402,SEG20
CTID17931505,2016-09-29,9425-1481-6545-6190,34063,SEG23
CTID98276141,2016-08-19,3439-5404-2739-7517,40007,SEG15
CTID55996147,2016-06-29,4818-7275-3513-3939,17902,SEG18
CTID36541529,2016-02-22,8321-8463-7644-8934,12500,SEG22
CTID84998580,2016-05-15,1259-5241-3561-1773,19589,SEG16
CTID64449456,2016-07-08,4991-3814-8016-9048,21629,SEG17
CTID61621983,2016-11-15,4959-5036-1379-1303,23788,SEG12
CTID50977251,2016-10-03,5731-9804-7859-1641,23821,SEG18
CTID16243045,2016-08-08,8159-1257-4706-7544,30777,SEG14
CTID23437423,2016-08-22,8259-5688-7450-9931,14159,SEG16
CTID70914316,2016-02-28,8467-5358-5569-3718,47565,SEG23
CTID14156529,2016-04-22,5957-5032-1448-8189,48234,SEG11
CTID76740310,2016-08-22,7306-7457-8875-3211,27015,SEG18
CTID16444699,2016-07-28,1683-2865-3396-4925,31299,SEG22
CTID72714783,2016-02-14,7697-2274-6431-6408,30283,SEG17
CTID68623929,2016-06-17,7276-7349-6334-3809,49058,SEG14
CTID15682587,2016-09-15,6085-9783-3284-2783,18538,SEG14
CTID27432016,2016-02-08,7837-4036-5999-1672,10215,SEG19
CTID69938913,2016-11-16,3170-4662-9297-6384,35845,SEG13
CTID31842518,2016-02-27,3925-8607-7303-7699,36728,SEG15
CTID71997841,2016-02-23,7908-3850-6633-2606,49070,SEG16
CTID56224624,2016-01-20,3991-7326-9292-2844,3706,SEG13
CTID21418659,2016-01-01,9517-7826-1862-6726,25211,SEG21
CTID56275496,2016-07-31,9542-6082-9630-9970,23787,SEG17
CTID38515359,2016-06-01,3652-5528-4808-8216,3075,SEG13
CTID38667878,2016-04-26,5616-5526-4836-1962,46448,SEG21
CTID33553335,2016-11-27,7214-4915-6387-5429,33213,SEG25
CTID90287173,2016-11-21,8673-7935-5776-9119,39002,SEG16
CTID77990437,2016-12-02,9961-2869-2603-3317,48959,SEG18
CTID71385095,2016-03-21,1909-6288-2284-5317,976,SEG20
CTID54828151,2016-08-31,2568-8047-9427-1704,8460,SEG18
CTID93346806,2016-11-25,3440-1978-8156-5313,48875,SEG21
CTID29360880,2016-11-05,4334-6855-2003-9239,5902,SEG11
CTID46428038,2016-12-28,5580-3409-5276-9882,17951,SEG15
CTID54412098,2016-05-27,4783-2852-8264-4966,24984,SEG11
CTID92100033,2016-09-21,1187-8674-2708-3972,31846,SEG24
CTID39862288,2016-02-21,3168-6552-9936-1500,21903,SEG11
CTID50311395,2016-06-18,6001-5945-4665-4926,32780,SEG21
CTID44815722,2016-08-15,3671-4079-8067-8622,10193,SEG15
CTID46141843,2016-07-27,2524-4184-5908-6750,32759,SEG15
CTID21862520,2016-09-29,7047-9622-9693-9968,229,SEG20
CTID78819835,2016-10-01,6515-8771-7352-9788,48170,SEG14
CTID59423298,2016-10-27,7299-3529-7767-1695,44504,SEG23
CTID21507024,2016-05-27,3708-8801-1521-8042,45142,SEG15
CTID88382321,2016-11-07,6399-9536-6027-1857,34146,SEG19
CTID75146834,2016-03-03,7900-3001-7632-4005,17135,SEG11
CTID14777589,2016-06-19,6001-5945-4665-4926,12668,SEG23
CTID97749525,2016-02-07,8793-4049-9771-8176,32466,SEG15
CTID23156505,2016-05-27,4139-7870-9436-2923,9829,SEG14
CTID14937845,2016-02-29,7299-3529-7767-1695,1409,SEG17
CTID84081595,2016-10-03,5564-7149-9280-5472,43872,SEG21
CTID63163746,2016-10-04,9027-9319-4091-7718,8425,SEG19
CTID98579409,2016-04-03,5481-9525-6488-7566,44084,SEG19
CTID34293826,2016-07-15,5805-3882-2982-9418,4314,SEG14
CTID72943287,2016-01-24,1127-9633-2269-3119,45514,SEG13
CTID83010039,2016-04-15,8272-7202-4112-6502,23159,SEG24
CTID55185056,2016-01-11,9369-6196-2597-1730,268,SEG19
CTID64475305,2016-08-04,5316-4617-7300-3260,40246,SEG24
CTID32605486,2016-05-27,7416-4529-6690-5703,48234,SEG22
CTID52423907,2016-10-28,9873-6894-5872-1884,11467,SEG17
CTID17535649,2016-02-23,6286-3397-5051-8445,10313,SEG17
CTID70982016,2016-05-14,9999-3058-2698-4238,31798,SEG21
CTID12407245,2016-06-27,9873-6894-5872-1884,42189,SEG19
CTID62238928,2016-01-15,6262-7793-5307-8561,2124,SEG19
CTID39156642,2016-01-23,9497-8994-1281-9719,20417,SEG25
CTID32223743,2016-05-12,7697-2274-6431-6408,28486,SEG13
CTID27916829,2016-01-09,4525-4818-6014-8945,25563,SEG11
CTID71558618,2016-02-16,6012-7799-2842-7221,10359,SEG11
CTID51344706,2016-06-14,1546-9786-8388-4937,15801,SEG20
CTID66993184,2016-09-02,3544-7836-9589-7635,4972,SEG16
CTID24276761,2016-01-02,1559-8764-1659-4317,19207,SEG16
CTID35117922,2016-12-30,6343-7134-9888-2361,2927,SEG23
CTID25978730,2016-02-01,4037-7862-8119-1361,17194,SEG24
CTID47634913,2016-05-26,4679-8417-8700-1213,3331,SEG15
CTID37622476,2016-07-06,2724-3903-7331-7820,42905,SEG13
CTID16664075,2016-03-25,5689-2440-9593-1931,33344,SEG23
CTID64149502,2016-10-24,4530-1687-6778-1250,35326,SEG11
CTID35915577,2016-08-31,5533-2042-7236-9790,26835,SEG15
CTID63705129,2016-07-20,6015-9255-9994-6771,28989,SEG23
CTID41115316,2016-01-28,8706-3809-5167-3899,41947,SEG14
CTID77153379,2016-02-19,4246-1369-3659-8804,27692,SEG18
CTID96963361,2016-02-13,6415-7043-2998-3377,22849,SEG17
CTID15730685,2016-04-17,5574-7647-1844-5316,5326,SEG20
CTID59807639,2016-07-21,5674-3252-5805-3288,16886,SEG16
CTID88342446,2016-04-21,9542-6082-9630-9970,32930,SEG14
CTID51414444,2016-12-08,7843-4724-2851-6218,12815,SEG25
CTID55923601,2016-06-01,1438-6906-2509-8219,31043,SEG19
CTID99374326,2016-03-28,2535-9251-5633-3656,11844,SEG20
CTID66525160,2016-05-13,3001-2844-6540-3608,33243,SEG21
CTID17554574,2016-06-23,1127-9633-2269-3119,36138,SEG20
CTID42130597,2016-02-03,4991-3814-8016-9048,11435,SEG23
CTID39687694,2016-08-18,9425-1481-6545-6190,10558,SEG15
CTID17535452,2016-07-19,3545-8540-7402-9523,22068,SEG24
CTID33854750,2016-11-17,3001-2844-6540-3608,7442,SEG23
CTID78003045,2016-08-01,7811-4511-7664-6960,46165,SEG17
CTID58953592,2016-02-07,1481-2536-2178-7547,46114,SEG20
CTID70094113,2016-11-17,9304-8255-4381-2028,2679,SEG23
CTID81592633,2016-02-12,3810-4783-2207-7703,5436,SEG23
CTID34574410,2016-05-06,2017-7197-7814-9950,16082,SEG13
CTID17025484,2016-02-04,8467-5358-5569-3718,6057,SEG17
CTID17057356,2016-01-05,2349-2290-6329-3624,47918,SEG24
CTID91261802,2016-01-09,4663-3168-7059-6778,32627,SEG15
CTID48751841,2016-01-11,9162-3465-6654-4891,46862,SEG17
CTID28720897,2016-09-04,2495-1344-4998-6045,18182,SEG15
CTID55169815,2016-12-10,7908-8365-2086-2481,22812,SEG20
CTID68521984,2016-07-20,8228-6661-8736-2838,2542,SEG16
CTID25384450,2016-01-10,7306-7457-8875-3211,35376,SEG12
CTID98948491,2016-11-20,3167-9604-1650-2605,4117,SEG14
CTID16507021,2016-11-21,4012-7774-6690-7055,11418,SEG13
CTID66574690,2016-10-27,2570-5181-2062-7588,48392,SEG17
CTID18471231,2016-05-25,7583-5046-7750-5578,13020,SEG16
CTID32726627,2016-12-06,8685-1513-4751-8018,24052,SEG23
CTID76550379,2016-10-11,5587-7265-8118-7718,23298,SEG15
CTID24275024,2016-07-18,2649-6876-7496-4123,31768,SEG14
CTID97042751,2016-09-13,1350-6303-6190-5958,5995,SEG19
CTID68703309,2016-11-01,1893-8853-9900-8478,45696,SEG19
CTID55853142,2016-02-21,9161-8723-1217-5269,34840,SEG21
CTID59031787,2016-06-28,7290-4771-9163-1291,27346,SEG23
CTID66359160,2016-06-26,4139-7870-9436-2923,41387,SEG12
CTID21833101,2016-01-27,4661-5769-5059-2114,20121,SEG15
CTID35463897,2016-10-31,5616-5526-4836-1962,14741,SEG20
CTID96909942,2016-01-24,1350-6303-6190-5958,43315,SEG20
CTID90341698,2016-06-27,5574-7647-1844-5316,6080,SEG23
CTID50822277,2016-01-10,6085-9783-3284-2783,13638,SEG12
CTID99884614,2016-12-17,5580-3409-5276-9882,15620,SEG23
CTID19446760,2016-05-17,4144-3271-6301-9342,975,SEG22
CTID41554051,2016-10-19,1616-5911-1676-5466,4929,SEG13
CTID47250837,2016-10-21,2046-1892-2379-9050,20160,SEG17
CTID30338318,2016-09-15,8106-9789-1679-2552,1511,SEG19
CTID16487975,2016-08-25,3991-7326-9292-2844,27234,SEG15
CTID48338941,2016-03-11,5175-8965-9249-9021,11120,SEG12
CTID46038380,2016-07-24,6399-9536-6027-1857,41732,SEG22
CTID36345817,2016-04-10,4563-2673-5152-4847,39692,SEG13
CTID42158939,2016-05-21,4610-9984-7768-4610,46668,SEG14
CTID90437034,2016-08-08,3158-1638-7701-9309,45559,SEG16
CTID15736617,2016-02-03,3748-8048-5227-8162,3559,SEG14
CTID80132997,2016-01-04,5591-5619-8809-5454,38188,SEG20
CTID54693172,2016-06-25,4819-6940-5506-8061,34167,SEG12
CTID26858187,2016-07-22,2570-5181-2062-7588,37674,SEG12
CTID57061201,2016-09-12,1259-5241-3561-1773,12988,SEG12
CTID34316307,2016-01-18,5533-2042-7236-9790,27551,SEG12
CTID55626576,2016-10-28,5591-5619-8809-5454,3626,SEG14
CTID98102162,2016-01-08,9558-5469-2562-5608,26021,SEG18
CTID39771215,2016-01-29,3970-3872-2591-7629,39043,SEG23
CTID49403531,2016-09-28,4246-1369-3659-8804,39928,SEG18
CTID26308030,2016-01-07,4427-5380-8182-9668,37387,SEG22
CTID71227096,2016-03-11,3594-2190-6052-1265,42610,SEG15
CTID44874778,2016-10-21,9132-7052-6630-5540,22801,SEG20
CTID36459161,2016-04-24,3914-1379-8974-9157,15490,SEG22
CTID76872634,2016-07-08,2535-9251-5633-3656,2513,SEG19
CTID28001987,2016-06-23,3970-3872-2591-7629,26851,SEG12
CTID33665286,2016-05-07,3359-9828-1991-2013,42673,SEG17
CTID34572418,2016-04-16,4819-6940-5506-8061,19684,SEG12
CTID67702138,2016-08-12,3914-1379-8974-9157,32187,SEG12
CTID44310073,2016-10-02,2834-5946-1542-4074,37815,SEG16
CTID23090477,2016-02-04,8321-8463-7644-8934,26818,SEG14
CTID62423817,2016-01-26,8850-8297-4094-3048,42019,SEG16
CTID14680860,2016-05-14,3380-5311-6073-9478,29554,SEG24
CTID60149997,2016-08-26,9369-6196-2597-1730,28028,SEG19
CTID21179518,2016-05-12,1683-2865-3396-4925,26237,SEG14
CTID76196650,2016-04-25,9558-5469-2562-5608,955,SEG17
CTID69300253,2016-04-23,9138-8487-6675-4521,30665,SEG17
CTID40220216,2016-03-27,8918-6235-3308-7862,16742,SEG11
CTID17539998,2016-12-17,8115-7743-6213-9284,24043,SEG23
CTID53138979,2016-05-22,2017-7197-7814-9950,13964,SEG12
CTID60886627,2016-02-27,4144-3271-6301-9342,19300,SEG14
CTID45104065,2016-02-29,3362-7342-4639-8164,36911,SEG18
CTID41255816,2016-08-27,9497-8994-1281-9719,8807,SEG21
CTID31998440,2016-12-11,2357-9896-6403-5970,15286,SEG22
CTID96202276,2016-01-06,9304-4488-7872-2868,21883,SEG23
CTID58221219,2016-01-12,5587-7265-8118-7718,49957,SEG18
CTID11569015,2016-03-21,4610-9984-7768-4610,29276,SEG23
CTID30521168,2016-03-27,2017-7197-7814-9950,7041,SEG20
CTID49185618,2016-10-26,5750-8229-8026-8893,702,SEG20
CTID45305155,2016-03-07,1693-2036-4352-9386,12371,SEG20
CTID59198893,2016-02-04,4856-2191-9879-6388,31114,SEG24
CTID26671062,2016-07-23,4959-5036-1379-1303,39878,SEG18
CTID85348029,2016-01-25,3168-6552-9936-1500,36990,SEG20
CTID83556535,2016-02-09,1652-7516-1273-1992,15319,SEG20
CTID62734168,2016-09-24,7447-6644-5678-8061,21486,SEG11
CTID19381951,2016-01-16,7416-4529-6690-5703,37670,SEG24
CTID79076947,2016-08-27,2568-8047-9427-1704,38949,SEG11
CTID13064757,2016-07-15,6620-4005-4574-6263,27404,SEG22
CTID95468202,2016-08-17,8499-3007-6025-2772,25444,SEG22
CTID28903426,2016-12-14,9873-6894-5872-1884,1492,SEG17
CTID57148661,2016-06-12,6835-6133-8935-6988,31674,SEG22
CTID14969587,2016-10-02,8376-2481-1705-6329,17113,SEG25
CTID71363294,2016-11-25,3440-3330-5015-4988,43540,SEG22
CTID88783622,2016-12-15,9356-9491-6534-8313,24182,SEG23
CTID91301741,2016-10-15,7504-5906-9389-8905,4181,SEG22
CTID98186197,2016-03-07,2463-9055-1240-3878,8600,SEG21
CTID68283301,2016-02-20,8217-2336-2393-6960,47444,SEG24
CTID88794880,2016-08-09,3671-4079-8067-8622,26516,SEG15
CTID59087163,2016-04-18,3001-2844-6540-3608,2772,SEG16
CTID13922190,2016-02-12,5590-1294-8800-2874,33165,SEG22
CTID50502978,2016-09-04,6429-7684-3108-1910,7980,SEG18
CTID94763470,2016-12-22,5010-4875-7956-3628,30807,SEG24
CTID28643448,2016-12-19,3810-4783-2207-7703,35846,SEG22
CTID72643372,2016-08-22,8757-6814-8721-3839,31489,SEG20
CTID48468488,2016-08-14,5160-8427-6529-3274,3355,SEG13
CTID35607994,2016-03-19,1652-7516-1273-1992,27795,SEG15
CTID62717950,2016-01-25,8582-2422-3251-5767,44987,SEG19
CTID98844403,2016-11-11,3620-5235-2101-3391,6483,SEG25
CTID67316917,2016-09-04,8217-2336-2393-6960,31732,SEG16
CTID26172900,2016-03-26,3405-7202-8402-5988,25582,SEG13
CTID93989680,2016-05-20,4027-9234-2261-8201,33116,SEG19
CTID90939014,2016-01-17,5005-7427-6443-4284,38805,SEG24
CTID74702265,2016-12-05,3697-6001-4909-5350,41723,SEG12
CTID56734896,2016-07-15,2077-2389-7798-4862,39875,SEG23
CTID33279993,2016-03-08,9604-6821-2861-8084,24721,SEG12
CTID21153174,2016-12-19,9842-5558-3255-3410,9885,SEG17
CTID88845745,2016-02-25,4783-2852-8264-4966,40104,SEG18
CTID75202231,2016-06-12,1556-5778-6667-4345,46492,SEG25
CTID80343570,2016-04-18,5002-6349-2806-2942,8029,SEG25
CTID52715696,2016-08-18,9304-4488-7872-2868,20200,SEG17
CTID81662528,2016-05-18,1235-8656-9164-2644,513,SEG14
CTID79374164,2016-07-01,4314-6417-5269-5130,6770,SEG14
CTID12157035,2016-08-09,5251-7364-6702-5590,16839,SEG14
CTID80698959,2016-05-05,2893-7786-7528-2338,39592,SEG25
CTID18263197,2016-12-21,4040-7464-4000-3447,14890,SEG15
CTID82337257,2016-05-02,8002-6041-9878-5658,4390,SEG25
CTID98811365,2016-05-15,5206-5979-9383-4538,42438,SEG21
CTID78318137,2016-03-28,3359-9828-1991-2013,30541,SEG13
CTID77738498,2016-05-21,5695-2379-4433-2485,1917,SEG16
CTID36297382,2016-11-21,5962-5634-2696-2739,36122,SEG11
CTID30503702,2016-11-04,6085-9783-3284-2783,34435,SEG21
CTID46074335,2016-02-10,9991-4727-7710-2269,40738,SEG18
CTID82828814,2016-04-06,8069-5321-4131-7493,23029,SEG23
CTID13419411,2016-08-06,7306-7457-8875-3211,21485,SEG17
CTID90480702,2016-08-26,6770-3803-2120-3012,44082,SEG23
CTID43320389,2016-01-05,6785-6309-6247-3002,24052,SEG16
CTID68945832,2016-10-17,3170-4662-9297-6384,22236,SEG17
CTID52819261,2016-12-17,3295-6390-4452-7199,11820,SEG22
CTID85289558,2016-05-08,5092-6820-3830-6560,6936,SEG23
CTID66266595,2016-07-15,7199-4140-9327-8875,3506,SEG22
CTID98075412,2016-08-01,4375-1627-3683-5900,20789,SEG20
CTID32872524,2016-09-16,9074-3311-4009-9836,18096,SEG19
CTID84499850,2016-03-31,4937-6752-6970-3163,42271,SEG13
CTID87091026,2016-09-29,4803-9564-9708-3189,715,SEG22
CTID16147384,2016-01-14,3196-5064-6247-7113,6850,SEG16
CTID71975358,2016-08-25,5160-8427-6529-3274,9126,SEG17
CTID19807271,2016-03-15,6321-2048-7733-8765,18146,SEG25
CTID93024596,2016-06-30,5747-7372-2770-2325,21377,SEG19
CTID93628854,2016-03-01,7815-2405-2962-6053,25021,SEG11
